[0.550704, 0.551158, 0.549272, 0.546928, 0.546082, 0.547337, 0.549949, 0.551335]
[0.551371, 0.551823, 0.549913, 0.547523, 0.546684, 0.547955, 0.550605, 0.552012]
[0.551932, 0.552403, 0.55051, 0.548142, 0.547289, 0.548544, 0.551171, 0.552584]
[0.552555, 0.553027, 0.551126, 0.548745, 0.547896, 0.54916, 0.551792, 0.553201]
[0.553207, 0.553685, 0.551776, 0.549373, 0.548506, 0.549774, 0.552442, 0.553868]
[0.55388, 0.554402, 0.552506, 0.550073, 0.549152, 0.550409, 0.553096, 0.554568]
[0.554562, 0.555089, 0.553201, 0.550767, 0.549852, 0.55109, 0.553783, 0.555265]
[0.555291, 0.55583, 0.553949, 0.551503, 0.550562, 0.551811, 0.55451, 0.555997]
[0.555956, 0.556513, 0.554653, 0.55222, 0.551259, 0.552478, 0.555167, 0.556664]
[0.556649, 0.557227, 0.555391, 0.552951, 0.55197, 0.553157, 0.555852, 0.557373]
[0.557414, 0.557992, 0.556152, 0.553711, 0.552712, 0.553914, 0.556609, 0.558136]
[0.558164, 0.558754, 0.556915, 0.554463, 0.553463, 0.554649, 0.557358, 0.558891]
[0.558907, 0.559485, 0.557635, 0.555184, 0.55419, 0.555391, 0.558108, 0.559637]
[0.559454, 0.560088, 0.558306, 0.555884, 0.554837, 0.555962, 0.558648, 0.560209]
[0.560178, 0.560831, 0.559052, 0.556621, 0.555558, 0.556665, 0.559363, 0.560949]
[0.561143, 0.561689, 0.559808, 0.557365, 0.556401, 0.557636, 0.560341, 0.561839]
[0.561884, 0.562394, 0.56048, 0.558028, 0.557109, 0.558377, 0.56109, 0.56256]
[0.562532, 0.563032, 0.561117, 0.558668, 0.557749, 0.559031, 0.561744, 0.563193]
[0.563146, 0.563647, 0.561732, 0.55928, 0.558362, 0.559635, 0.562364, 0.563808]
[0.563757, 0.564256, 0.562326, 0.559859, 0.558953, 0.560245, 0.562966, 0.564411]
[0.56439, 0.564878, 0.562945, 0.56049, 0.559586, 0.560896, 0.563609, 0.565037]
[0.565007, 0.565487, 0.56355, 0.561103, 0.560213, 0.561521, 0.564208, 0.565645]
[0.565645, 0.56609, 0.564137, 0.561695, 0.560843, 0.562183, 0.564867, 0.566266]
[0.566216, 0.566659, 0.564707, 0.56228, 0.561445, 0.562775, 0.565446, 0.566838]
[0.566895, 0.567329, 0.565377, 0.562963, 0.562138, 0.563471, 0.566128, 0.567506]
[0.567577, 0.567996, 0.566038, 0.563631, 0.562834, 0.564171, 0.566821, 0.56819]
[0.568251, 0.568665, 0.566706, 0.564306, 0.563515, 0.564853, 0.567506, 0.56886]
[0.568968, 0.56939, 0.567448, 0.565053, 0.564244, 0.565578, 0.568222, 0.569592]
[0.569635, 0.570043, 0.56809, 0.565707, 0.564915, 0.566258, 0.568907, 0.570258]
[0.57022, 0.570661, 0.568735, 0.566356, 0.565531, 0.566847, 0.569483, 0.570859]
[0.570792, 0.571253, 0.569353, 0.56699, 0.566151, 0.567427, 0.570049, 0.571443]
[0.571354, 0.571824, 0.569931, 0.567562, 0.566704, 0.567977, 0.570605, 0.57201]
[0.571905, 0.572389, 0.570512, 0.568142, 0.567268, 0.568524, 0.571154, 0.57257]
[0.57251, 0.573, 0.571123, 0.56874, 0.567875, 0.569122, 0.571758, 0.57318]
[0.573123, 0.573619, 0.571755, 0.569363, 0.568484, 0.569719, 0.572354, 0.573787]
[0.573777, 0.57429, 0.572428, 0.570039, 0.569133, 0.570361, 0.572997, 0.574453]
[0.574437, 0.574951, 0.573087, 0.570693, 0.569787, 0.571009, 0.573654, 0.57511]
[0.575065, 0.575608, 0.57375, 0.571344, 0.570411, 0.571619, 0.574276, 0.575751]
[0.575765, 0.576326, 0.574458, 0.572022, 0.571063, 0.572271, 0.574958, 0.576461]
[0.576395, 0.576978, 0.575119, 0.572678, 0.571703, 0.572898, 0.575586, 0.577111]
[0.577076, 0.577663, 0.575806, 0.573355, 0.572365, 0.573558, 0.576255, 0.577784]
[0.57766, 0.57828, 0.576445, 0.573985, 0.57296, 0.574119, 0.576814, 0.578378]
[0.578308, 0.578934, 0.577088, 0.574603, 0.573573, 0.574738, 0.577452, 0.579019]
[0.578994, 0.579627, 0.577783, 0.575285, 0.574228, 0.575401, 0.578118, 0.579704]
[0.579713, 0.58034, 0.57848, 0.575965, 0.574904, 0.576092, 0.578828, 0.580413]
[0.58049, 0.581115, 0.579241, 0.576725, 0.575664, 0.576858, 0.579604, 0.581179]
[0.581291, 0.581897, 0.580004, 0.577476, 0.576429, 0.577643, 0.580409, 0.581977]
[0.582031, 0.582636, 0.580739, 0.578195, 0.577155, 0.578367, 0.581137, 0.582713]
[0.582742, 0.583342, 0.581428, 0.578882, 0.577848, 0.579071, 0.581851, 0.583408]
[0.58339, 0.583996, 0.582086, 0.579544, 0.578501, 0.579728, 0.582502, 0.584063]
[0.583887, 0.584589, 0.582765, 0.580233, 0.579103, 0.58022, 0.582974, 0.584617]
[0.584692, 0.585343, 0.583511, 0.580995, 0.579912, 0.581054, 0.583792, 0.585383]
[0.585581, 0.586144, 0.58425, 0.581741, 0.580743, 0.581972, 0.584707, 0.586228]
[0.586334, 0.586898, 0.585017, 0.582527, 0.581538, 0.582754, 0.585471, 0.58698]
[0.587123, 0.587667, 0.585773, 0.583309, 0.582347, 0.583578, 0.586279, 0.58776]
[0.587862, 0.588413, 0.586554, 0.584114, 0.583148, 0.584352, 0.587033, 0.588512]
[0.588721, 0.589234, 0.587361, 0.584933, 0.584009, 0.585236, 0.58791, 0.589361]
[0.589475, 0.589984, 0.588109, 0.585703, 0.58479, 0.586016, 0.588679, 0.590116]
[0.590169, 0.59067, 0.588799, 0.58641, 0.585504, 0.586726, 0.589386, 0.590816]
[0.590784, 0.591298, 0.589446, 0.587068, 0.586159, 0.58736, 0.590001, 0.591448]
[0.591361, 0.59189, 0.590057, 0.587697, 0.586777, 0.587963, 0.590579, 0.592035]
[0.591962, 0.592494, 0.590668, 0.588314, 0.5874, 0.588582, 0.59119, 0.592637]
[0.592605, 0.593144, 0.59133, 0.588981, 0.588059, 0.589226, 0.591824, 0.593272]
[0.593302, 0.593841, 0.592031, 0.589687, 0.588765, 0.589929, 0.59252, 0.593974]
[0.593994, 0.594539, 0.592731, 0.590384, 0.589461, 0.59062, 0.593213, 0.594669]
[0.594706, 0.595252, 0.593443, 0.591078, 0.590155, 0.591326, 0.59392, 0.595382]
[0.595457, 0.596013, 0.594208, 0.591843, 0.590895, 0.592059, 0.594662, 0.596138]
[0.596173, 0.596751, 0.594951, 0.592575, 0.591617, 0.592751, 0.595366, 0.596863]
[0.596839, 0.59743, 0.59564, 0.593254, 0.592269, 0.593397, 0.596019, 0.597538]
[0.597458, 0.598058, 0.596272, 0.593888, 0.592884, 0.59401, 0.59664, 0.598161]
[0.598006, 0.598623, 0.596851, 0.594452, 0.593434, 0.594544, 0.59718, 0.598707]
[0.59859, 0.599209, 0.597432, 0.595021, 0.593994, 0.595108, 0.597767, 0.599302]
[0.599141, 0.599774, 0.598005, 0.595601, 0.59456, 0.595662, 0.598304, 0.599849]
[0.599802, 0.600435, 0.598662, 0.596249, 0.595211, 0.59632, 0.598972, 0.600515]
[0.60042, 0.60106, 0.599295, 0.596887, 0.595835, 0.596941, 0.599592, 0.601133]
[0.601081, 0.601713, 0.599934, 0.597515, 0.596481, 0.597603, 0.600247, 0.601798]
[0.601803, 0.602428, 0.600637, 0.598219, 0.597183, 0.598323, 0.600982, 0.602525]
[0.602499, 0.603107, 0.601309, 0.598881, 0.597861, 0.599019, 0.60168, 0.603215]
[0.603184, 0.603795, 0.601989, 0.599567, 0.598539, 0.5997, 0.602366, 0.603896]
[0.603881, 0.604488, 0.602668, 0.60024, 0.599216, 0.600392, 0.603063, 0.604594]
[0.60459, 0.60518, 0.603347, 0.600916, 0.599907, 0.601098, 0.603776, 0.60528]
[0.605294, 0.605871, 0.604045, 0.601613, 0.600612, 0.601802, 0.604476, 0.605979]
[0.606004, 0.606578, 0.604759, 0.602339, 0.601342, 0.60252, 0.60518, 0.60668]
[0.606753, 0.607308, 0.605479, 0.603064, 0.60208, 0.60328, 0.605922, 0.60741]
[0.607528, 0.608052, 0.606215, 0.603802, 0.602847, 0.604063, 0.606704, 0.608174]
[0.608118, 0.608736, 0.606959, 0.604553, 0.603523, 0.604637, 0.60728, 0.608816]
[0.608883, 0.60948, 0.607703, 0.605309, 0.604291, 0.60542, 0.608052, 0.609577]
[0.609779, 0.610293, 0.608458, 0.606076, 0.60516, 0.606363, 0.608973, 0.610411]
[0.610493, 0.610992, 0.609166, 0.6068, 0.6059, 0.607109, 0.609694, 0.611114]
[0.611223, 0.611708, 0.609876, 0.607523, 0.60664, 0.607858, 0.610438, 0.611841]
[0.611921, 0.612414, 0.610585, 0.608241, 0.607357, 0.608568, 0.611139, 0.612535]
[0.612626, 0.613115, 0.611294, 0.608967, 0.608088, 0.60929, 0.611849, 0.61324]
[0.613356, 0.613848, 0.612037, 0.609716, 0.608837, 0.610031, 0.61258, 0.613974]
[0.614092, 0.614585, 0.612778, 0.610461, 0.609584, 0.610774, 0.613322, 0.614714]
[0.614821, 0.615303, 0.613486, 0.611175, 0.610302, 0.611493, 0.614047, 0.615439]
[0.615541, 0.616025, 0.614203, 0.611877, 0.611014, 0.612216, 0.614773, 0.616158]
[0.616235, 0.616726, 0.614911, 0.612576, 0.611698, 0.612902, 0.615461, 0.616856]
[0.616905, 0.617393, 0.615562, 0.613213, 0.61233, 0.613546, 0.61613, 0.617539]
[0.617444, 0.617955, 0.616153, 0.613818, 0.612923, 0.614109, 0.616682, 0.618089]
[0.618028, 0.618558, 0.616767, 0.614423, 0.613506, 0.614678, 0.617257, 0.618683]
[0.618665, 0.619193, 0.61739, 0.615042, 0.614126, 0.615307, 0.617892, 0.619334]
[0.619312, 0.619842, 0.618038, 0.615686, 0.614754, 0.615943, 0.618545, 0.619989]
[0.619935, 0.620486, 0.618686, 0.616315, 0.615363, 0.616542, 0.619157, 0.620619]
[0.620601, 0.621154, 0.61934, 0.616953, 0.616003, 0.617182, 0.61982, 0.621288]
[0.621275, 0.621841, 0.62003, 0.617621, 0.616664, 0.617845, 0.620488, 0.621979]
[0.621957, 0.622523, 0.620685, 0.618258, 0.617301, 0.618511, 0.621172, 0.622667]
[0.62254, 0.623126, 0.62131, 0.618872, 0.617886, 0.619087, 0.621752, 0.623253]
[0.623164, 0.623768, 0.621958, 0.619519, 0.618515, 0.619689, 0.622361, 0.623883]
[0.623785, 0.624404, 0.622608, 0.620156, 0.619125, 0.620287, 0.622966, 0.624511]
[0.624481, 0.625102, 0.623304, 0.620849, 0.619808, 0.620971, 0.623656, 0.625208]
[0.625139, 0.625771, 0.623976, 0.621517, 0.620478, 0.621637, 0.624314, 0.625866]
[0.625812, 0.626454, 0.62466, 0.622204, 0.621148, 0.622301, 0.624983, 0.626538]
[0.626442, 0.627091, 0.625298, 0.622843, 0.621785, 0.622929, 0.625614, 0.627182]
[0.62707, 0.627712, 0.625915, 0.623461, 0.622412, 0.623563, 0.626243, 0.627802]
[0.627668, 0.62832, 0.626543, 0.624099, 0.623041, 0.624175, 0.626851, 0.628409]
[0.628275, 0.628918, 0.627154, 0.624726, 0.623685, 0.624811, 0.627455, 0.629014]
[0.628868, 0.629496, 0.627739, 0.625329, 0.624299, 0.625426, 0.628057, 0.62959]
[0.629439, 0.630065, 0.628316, 0.625909, 0.624891, 0.626005, 0.628636, 0.630159]
[0.63002, 0.630625, 0.628864, 0.626481, 0.625473, 0.626603, 0.629218, 0.630729]
[0.63065, 0.631233, 0.629451, 0.627071, 0.626098, 0.627256, 0.629867, 0.631349]
[0.631238, 0.63182, 0.630049, 0.627678, 0.6267, 0.627853, 0.630445, 0.63193]
[0.631623, 0.632293, 0.630599, 0.628232, 0.627154, 0.628205, 0.630808, 0.632367]
[0.632115, 0.632793, 0.631109, 0.62874, 0.627645, 0.628685, 0.631293, 0.632863]
[0.632773, 0.63336, 0.631603, 0.629229, 0.628229, 0.629371, 0.631978, 0.633459]
[0.633298, 0.633877, 0.632116, 0.629757, 0.628768, 0.629903, 0.632498, 0.633978]
[0.633857, 0.634426, 0.632639, 0.630257, 0.629278, 0.630442, 0.633067, 0.634541]
[0.634353, 0.634947, 0.633195, 0.630825, 0.62982, 0.630951, 0.633561, 0.635051]
[0.634924, 0.635512, 0.633754, 0.631383, 0.630387, 0.631523, 0.634127, 0.635619]
[0.635552, 0.63613, 0.634355, 0.631996, 0.631014, 0.63216, 0.63477, 0.636237]
[0.636093, 0.636684, 0.634917, 0.632552, 0.631563, 0.632706, 0.635314, 0.636798]
[0.636611, 0.637204, 0.635431, 0.63305, 0.632064, 0.633218, 0.635836, 0.637324]
[0.637107, 0.637698, 0.635945, 0.633567, 0.632564, 0.633706, 0.636317, 0.637816]
[0.637579, 0.6382, 0.636464, 0.634095, 0.633061, 0.634172, 0.636783, 0.638302]
[0.638139, 0.638755, 0.637022, 0.634665, 0.633644, 0.634743, 0.637341, 0.638843]
[0.638662, 0.639285, 0.637558, 0.635202, 0.63417, 0.63527, 0.637862, 0.639378]
[0.639182, 0.639805, 0.638077, 0.635715, 0.634683, 0.635787, 0.638382, 0.639891]
[0.639681, 0.640297, 0.638571, 0.63621, 0.63519, 0.636304, 0.638894, 0.640395]
[0.640163, 0.640772, 0.639044, 0.636695, 0.635686, 0.636796, 0.639377, 0.640867]
[0.640682, 0.641277, 0.639538, 0.637194, 0.636209, 0.637328, 0.63991, 0.641384]
[0.641223, 0.641796, 0.640045, 0.637707, 0.63672, 0.637863, 0.640445, 0.641916]
[0.64169, 0.642261, 0.640523, 0.638178, 0.637199, 0.638338, 0.640928, 0.642383]
[0.642118, 0.642702, 0.640963, 0.638614, 0.637616, 0.63875, 0.641343, 0.642813]
[0.642569, 0.643138, 0.641378, 0.639021, 0.638038, 0.639198, 0.641796, 0.643258]
[0.642956, 0.643541, 0.641797, 0.639449, 0.63844, 0.639587, 0.64218, 0.643649]
[0.643395, 0.64399, 0.642248, 0.639878, 0.638861, 0.640004, 0.642611, 0.644095]
[0.643882, 0.644478, 0.642728, 0.640357, 0.639332, 0.640489, 0.6431, 0.644587]
[0.644377, 0.644972, 0.643228, 0.640869, 0.639855, 0.641002, 0.643602, 0.645076]
[0.644923, 0.645488, 0.64372, 0.641357, 0.640382, 0.641554, 0.644145, 0.645598]
[0.645488, 0.64604, 0.64426, 0.641895, 0.640927, 0.642114, 0.644715, 0.646165]
[0.645993, 0.646551, 0.644771, 0.642405, 0.641432, 0.642623, 0.645218, 0.646668]
[0.646583, 0.647132, 0.645331, 0.642943, 0.641983, 0.643198, 0.645808, 0.647254]
[0.647086, 0.64764, 0.645846, 0.643467, 0.64251, 0.6437, 0.646307, 0.647756]
[0.647607, 0.648165, 0.646378, 0.643997, 0.643027, 0.644214, 0.646815, 0.648273]
[0.648131, 0.648691, 0.646896, 0.644521, 0.643559, 0.644737, 0.647341, 0.648798]
[0.648718, 0.64929, 0.647482, 0.645076, 0.644087, 0.645273, 0.647916, 0.649392]
[0.649257, 0.649832, 0.648033, 0.645632, 0.644646, 0.645831, 0.648452, 0.649928]
[0.649804, 0.650372, 0.648571, 0.646178, 0.645205, 0.646386, 0.649007, 0.650473]
[0.650188, 0.650855, 0.649128, 0.646715, 0.645629, 0.646728, 0.649372, 0.65093]
[0.650853, 0.651493, 0.649746, 0.647345, 0.646296, 0.647415, 0.650038, 0.65157]
[0.651614, 0.652159, 0.650338, 0.647943, 0.647006, 0.648221, 0.650824, 0.652268]
[0.652163, 0.652688, 0.650851, 0.648476, 0.647551, 0.648777, 0.651375, 0.652804]
[0.652626, 0.653159, 0.651346, 0.648977, 0.648038, 0.649247, 0.651831, 0.653263]
[0.653092, 0.653628, 0.651835, 0.649473, 0.648535, 0.64972, 0.6523, 0.653731]
[0.653618, 0.654162, 0.652378, 0.650032, 0.649096, 0.65027, 0.652826, 0.654254]
[0.654157, 0.654712, 0.652937, 0.650595, 0.649647, 0.650813, 0.65337, 0.654799]
[0.65474, 0.655288, 0.653519, 0.651173, 0.650247, 0.651413, 0.653959, 0.655384]
[0.655355, 0.655899, 0.654134, 0.651787, 0.650856, 0.652029, 0.654586, 0.65601]
[0.655907, 0.656457, 0.654713, 0.652394, 0.651472, 0.652623, 0.655148, 0.656564]
[0.656535, 0.65707, 0.65532, 0.653014, 0.652112, 0.653281, 0.655788, 0.657193]
[0.657102, 0.657628, 0.655884, 0.653581, 0.652686, 0.65386, 0.656367, 0.657753]
[0.657608, 0.65814, 0.656428, 0.65415, 0.653253, 0.654396, 0.65688, 0.658267]
[0.658171, 0.658693, 0.656992, 0.654732, 0.653849, 0.654987, 0.657453, 0.658824]
[0.658727, 0.659249, 0.657557, 0.655304, 0.654415, 0.655539, 0.658004, 0.659378]
[0.659244, 0.659784, 0.658116, 0.655879, 0.654962, 0.656061, 0.658521, 0.659901]
[0.659854, 0.660391, 0.658725, 0.656482, 0.655568, 0.656675, 0.659132, 0.660511]
[0.660456, 0.66099, 0.659325, 0.657088, 0.656168, 0.65727, 0.659731, 0.66111]
[0.661028, 0.661586, 0.659932, 0.657691, 0.656741, 0.65783, 0.660292, 0.661695]
[0.661563, 0.662134, 0.660486, 0.658241, 0.657283, 0.658359, 0.660825, 0.662234]
[0.662123, 0.662696, 0.661054, 0.658808, 0.65784, 0.65892, 0.661381, 0.662791]
[0.662612, 0.663213, 0.66159, 0.659347, 0.658357, 0.659404, 0.66186, 0.663291]
[0.663138, 0.663744, 0.662113, 0.659866, 0.658874, 0.659914, 0.662377, 0.663816]
[0.663675, 0.664279, 0.662657, 0.660413, 0.659408, 0.660444, 0.662903, 0.664341]
[0.664225, 0.664829, 0.663198, 0.660931, 0.659922, 0.66097, 0.663448, 0.664894]
[0.664724, 0.665348, 0.663733, 0.661475, 0.66044, 0.661462, 0.663941, 0.665403]
[0.665286, 0.665914, 0.664292, 0.662023, 0.660976, 0.662003, 0.664495, 0.665967]
[0.665888, 0.666506, 0.664868, 0.662585, 0.661559, 0.662612, 0.665108, 0.666565]
[0.666429, 0.667045, 0.665402, 0.663115, 0.662085, 0.663143, 0.665641, 0.667104]
[0.66693, 0.667559, 0.665911, 0.663621, 0.66259, 0.663644, 0.666148, 0.667614]
[0.667418, 0.668042, 0.666409, 0.664112, 0.663082, 0.664123, 0.666631, 0.668106]
[0.66789, 0.668509, 0.666872, 0.664581, 0.66355, 0.664609, 0.667108, 0.668577]
[0.668357, 0.668968, 0.667317, 0.665022, 0.664005, 0.665071, 0.667578, 0.669036]
[0.668832, 0.669447, 0.667801, 0.665511, 0.664496, 0.66555, 0.668068, 0.669524]
[0.669381, 0.669971, 0.668299, 0.666002, 0.665019, 0.666108, 0.668633, 0.670065]
[0.669705, 0.67042, 0.668827, 0.6665, 0.66538, 0.666377, 0.668926, 0.670478]
[0.670249, 0.670972, 0.669366, 0.667014, 0.665878, 0.666897, 0.669473, 0.671044]
[0.670739, 0.671467, 0.669848, 0.667483, 0.666354, 0.667384, 0.669964, 0.67154]
[0.671206, 0.671914, 0.670291, 0.667933, 0.666816, 0.667866, 0.670445, 0.672001]
[0.671622, 0.672323, 0.670694, 0.668336, 0.667232, 0.668288, 0.670863, 0.672415]
[0.67207, 0.672764, 0.671142, 0.668796, 0.667699, 0.668756, 0.671319, 0.672853]
[0.672517, 0.673207, 0.671587, 0.669255, 0.668166, 0.669217, 0.671767, 0.67329]
[0.673085, 0.673703, 0.672054, 0.669764, 0.668767, 0.669856, 0.67235, 0.6738]
[0.673516, 0.674113, 0.672471, 0.670198, 0.669218, 0.670308, 0.672791, 0.674213]
[0.673932, 0.67452, 0.672886, 0.670633, 0.669657, 0.670739, 0.673212, 0.674627]
[0.674341, 0.674923, 0.673294, 0.671049, 0.670085, 0.671161, 0.673619, 0.675029]
[0.67478, 0.675349, 0.673724, 0.671494, 0.670536, 0.671611, 0.67405, 0.67545]
[0.675197, 0.675756, 0.674115, 0.671893, 0.670952, 0.672028, 0.674472, 0.675857]
[0.675548, 0.676112, 0.674486, 0.672276, 0.671329, 0.672404, 0.674824, 0.676209]
[0.67594, 0.676496, 0.674891, 0.672698, 0.671764, 0.672812, 0.675211, 0.676586]
[0.676326, 0.676876, 0.675281, 0.673111, 0.672185, 0.673224, 0.675598, 0.676959]
[0.676722, 0.677266, 0.675671, 0.673508, 0.672589, 0.673636, 0.676003, 0.67736]
[0.6771, 0.67765, 0.676063, 0.673911, 0.672996, 0.674025, 0.676379, 0.677731]
[0.67755, 0.678092, 0.676506, 0.674364, 0.673452, 0.674483, 0.676833, 0.678183]
[0.677944, 0.678482, 0.676905, 0.674762, 0.673864, 0.674878, 0.677233, 0.678574]
[0.678317, 0.678849, 0.67728, 0.675154, 0.674264, 0.675285, 0.67761, 0.678944]
[0.678657, 0.679198, 0.677645, 0.675523, 0.674615, 0.675621, 0.677945, 0.679283]
[0.679036, 0.679568, 0.678008, 0.675893, 0.674997, 0.676011, 0.678327, 0.679661]
[0.679409, 0.679925, 0.678368, 0.676258, 0.675385, 0.676402, 0.678706, 0.680018]
[0.679789, 0.680294, 0.678721, 0.676625, 0.675757, 0.676789, 0.679088, 0.680384]
[0.680166, 0.68068, 0.679112, 0.677012, 0.676143, 0.677164, 0.679467, 0.680765]
[0.680573, 0.68108, 0.679506, 0.677393, 0.676527, 0.67756, 0.67987, 0.681176]
[0.680908, 0.681425, 0.679863, 0.677767, 0.676897, 0.677921, 0.68022, 0.681516]
[0.681222, 0.681742, 0.680183, 0.67809, 0.677225, 0.678236, 0.680531, 0.681842]
[0.68154, 0.68205, 0.680488, 0.678404, 0.677549, 0.678559, 0.680855, 0.682145]
[0.681862, 0.682381, 0.680829, 0.678745, 0.67788, 0.678883, 0.681168, 0.682481]
[0.68219, 0.682705, 0.681151, 0.679073, 0.678214, 0.67921, 0.681494, 0.682798]
[0.682577, 0.683086, 0.681521, 0.679448, 0.6786, 0.679613, 0.681889, 0.683179]
[0.682989, 0.683481, 0.681911, 0.67983, 0.678995, 0.680027, 0.682298, 0.683579]
[0.683354, 0.683848, 0.68228, 0.680193, 0.679362, 0.680392, 0.682668, 0.683949]
[0.683719, 0.684212, 0.682634, 0.680543, 0.679706, 0.680751, 0.683036, 0.684314]
[0.683931, 0.684543, 0.683025, 0.680879, 0.679892, 0.680863, 0.683221, 0.684624]
[0.684323, 0.684902, 0.683362, 0.681236, 0.680298, 0.681291, 0.683624, 0.684988]
[0.684838, 0.685279, 0.683583, 0.681409, 0.680608, 0.681783, 0.684162, 0.685425]
[0.685159, 0.685647, 0.684011, 0.681853, 0.681007, 0.682116, 0.684473, 0.68577]
[0.68547, 0.685967, 0.684351, 0.682201, 0.68134, 0.682435, 0.684783, 0.686091]
[0.685781, 0.686292, 0.684672, 0.682519, 0.68165, 0.682743, 0.6851, 0.686414]
[0.686111, 0.686617, 0.684992, 0.682822, 0.681951, 0.683056, 0.685421, 0.686748]
[0.68643, 0.686955, 0.685336, 0.683153, 0.682266, 0.683364, 0.685742, 0.687081]
[0.686716, 0.687254, 0.685635, 0.68345, 0.682551, 0.683637, 0.686023, 0.687373]
[0.686989, 0.687532, 0.68592, 0.683725, 0.68282, 0.683907, 0.686301, 0.687658]
[0.687224, 0.687786, 0.686198, 0.684013, 0.683102, 0.68416, 0.686535, 0.687897]
[0.687472, 0.688054, 0.686483, 0.684309, 0.683384, 0.684421, 0.686782, 0.688158]
[0.68773, 0.688337, 0.686782, 0.684604, 0.683651, 0.684669, 0.687034, 0.688431]
[0.688015, 0.688603, 0.687027, 0.684833, 0.683897, 0.684946, 0.687328, 0.688713]
[0.68827, 0.688844, 0.687263, 0.68507, 0.684148, 0.685212, 0.687586, 0.688957]
[0.688531, 0.689114, 0.68756, 0.685392, 0.684467, 0.685495, 0.687842, 0.689218]
[0.688856, 0.689437, 0.687889, 0.68573, 0.684808, 0.685841, 0.68818, 0.689546]
[0.689192, 0.689758, 0.688211, 0.68606, 0.685151, 0.686182, 0.688519, 0.689869]
[0.68955, 0.690112, 0.68856, 0.686404, 0.685504, 0.686538, 0.688871, 0.690228]
[0.689912, 0.690502, 0.688947, 0.686777, 0.685848, 0.686869, 0.689229, 0.690606]
[0.690313, 0.690859, 0.68929, 0.687151, 0.686269, 0.68732, 0.689642, 0.690981]
[0.690626, 0.691202, 0.689677, 0.687556, 0.686658, 0.687647, 0.689956, 0.691303]
[0.691006, 0.691545, 0.689989, 0.68788, 0.687015, 0.688034, 0.690332, 0.691653]
[0.691313, 0.691872, 0.690342, 0.688239, 0.687356, 0.688354, 0.690636, 0.691968]
[0.691651, 0.692203, 0.690673, 0.688572, 0.687688, 0.688693, 0.690977, 0.692299]
[0.692013, 0.692539, 0.690985, 0.688894, 0.688044, 0.689069, 0.691347, 0.69264]
[0.692355, 0.692899, 0.691372, 0.689294, 0.688419, 0.689409, 0.691676, 0.692992]
[0.692741, 0.693269, 0.691733, 0.689656, 0.688797, 0.689801, 0.692065, 0.693368]
[0.693093, 0.693612, 0.692066, 0.689989, 0.689147, 0.690148, 0.692423, 0.693718]
[0.693422, 0.693952, 0.692418, 0.690331, 0.689463, 0.690461, 0.692743, 0.694056]
[0.693738, 0.694275, 0.692726, 0.69062, 0.689728, 0.690747, 0.693061, 0.694376]
[0.69402, 0.694577, 0.693066, 0.690978, 0.690066, 0.691042, 0.693331, 0.694665]
[0.694304, 0.694886, 0.693381, 0.691286, 0.690357, 0.691326, 0.69362, 0.694969]
[0.694617, 0.695218, 0.693712, 0.691598, 0.690639, 0.691607, 0.69392, 0.695291]
[0.694967, 0.695572, 0.694073, 0.691951, 0.690982, 0.691949, 0.694262, 0.695648]
[0.695072, 0.695815, 0.694402, 0.692247, 0.691141, 0.691998, 0.694357, 0.69586]
[0.695399, 0.696153, 0.69473, 0.692554, 0.691431, 0.692301, 0.69468, 0.696202]
[0.696047, 0.69664, 0.695051, 0.692841, 0.691889, 0.692961, 0.695361, 0.696745]
[0.696346, 0.696961, 0.69543, 0.693258, 0.692291, 0.693292, 0.69566, 0.697058]
[0.696717, 0.69729, 0.695712, 0.693533, 0.692599, 0.693661, 0.696039, 0.697404]
[0.697081, 0.697614, 0.696007, 0.693833, 0.692954, 0.694049, 0.696414, 0.697745]
[0.697412, 0.697943, 0.696356, 0.694203, 0.693325, 0.694408, 0.696753, 0.69807]
[0.697723, 0.698274, 0.696698, 0.694535, 0.693638, 0.694699, 0.697057, 0.698398]
[0.698041, 0.698603, 0.697048, 0.694901, 0.693988, 0.695036, 0.697382, 0.698731]
[0.698389, 0.698937, 0.697391, 0.695254, 0.694353, 0.695404, 0.697734, 0.69906]
[0.698699, 0.699266, 0.697733, 0.695604, 0.694693, 0.695722, 0.698045, 0.699388]
[0.699096, 0.699635, 0.698095, 0.695976, 0.695093, 0.696139, 0.698449, 0.699766]
[0.699497, 0.700021, 0.69847, 0.696365, 0.695502, 0.696556, 0.698861, 0.700159]
[0.699879, 0.700415, 0.69889, 0.696797, 0.69593, 0.696954, 0.699244, 0.700548]
[0.700282, 0.700812, 0.699253, 0.697129, 0.696252, 0.697328, 0.699648, 0.700957]
[0.700663, 0.701186, 0.699659, 0.697565, 0.696714, 0.697755, 0.700036, 0.701333]
[0.701038, 0.701582, 0.700075, 0.697977, 0.697107, 0.698122, 0.700407, 0.70172]
[0.701428, 0.701971, 0.700455, 0.698372, 0.697498, 0.698515, 0.700796, 0.702107]
[0.701875, 0.702398, 0.700887, 0.698826, 0.697983, 0.699003, 0.701261, 0.702548]
[0.702332, 0.702853, 0.701341, 0.699277, 0.698446, 0.699473, 0.70173, 0.703008]
[0.702765, 0.703275, 0.70177, 0.699711, 0.69888, 0.699912, 0.702167, 0.703436]
