[0.982439, 0.982901, 0.98809, 0.98928, 0.98868, 0.98706, 0.984279, 0.9842]
[0.981284, 0.982704, 0.988164, 0.988664, 0.988054, 0.985709, 0.982344, 0.982676]
[0.982093, 0.982274, 0.986797, 0.988485, 0.98779, 0.985574, 0.984145, 0.98113]
[0.982444, 0.982053, 0.984575, 0.987283, 0.987545, 0.985738, 0.983852, 0.980161]
[0.98096, 0.98193, 0.982111, 0.986658, 0.98628, 0.984452, 0.983957, 0.980796]
[0.980789, 0.980579, 0.982822, 0.98571, 0.985767, 0.983497, 0.983001, 0.980548]
[0.980514, 0.979681, 0.980427, 0.983961, 0.985343, 0.983234, 0.981735, 0.980941]
[0.980957, 0.979498, 0.98155, 0.983427, 0.98503, 0.983771, 0.980492, 0.980588]
[0.978061, 0.980432, 0.980068, 0.981921, 0.985309, 0.982225, 0.979811, 0.97909]
[0.979211, 0.979517, 0.978883, 0.983512, 0.985159, 0.981369, 0.979922, 0.979031]
[0.977876, 0.980073, 0.977874, 0.982439, 0.984557, 0.979895, 0.97974, 0.97924]
[0.978135, 0.980888, 0.978271, 0.982403, 0.984028, 0.979581, 0.980351, 0.980114]
[0.978341, 0.980789, 0.978402, 0.982108, 0.983844, 0.977963, 0.979359, 0.981202]
[0.977743, 0.98031, 0.979204, 0.980852, 0.984631, 0.976871, 0.980763, 0.981358]
[0.97787, 0.980942, 0.979352, 0.981019, 0.983748, 0.976271, 0.980626, 0.981637]
[0.977739, 0.980622, 0.979673, 0.981226, 0.983552, 0.976186, 0.979826, 0.980208]
[0.977953, 0.97993, 0.98058, 0.98178, 0.981253, 0.977992, 0.979381, 0.979933]
[0.977662, 0.980636, 0.979329, 0.980352, 0.982554, 0.977917, 0.979713, 0.979719]
[0.977259, 0.978967, 0.980219, 0.981057, 0.981716, 0.977401, 0.978625, 0.981007]
[0.978467, 0.979297, 0.980118, 0.981206, 0.982207, 0.97766, 0.976729, 0.981183]
[0.9789, 0.979783, 0.979885, 0.981186, 0.98116, 0.977275, 0.978471, 0.980912]
[0.979031, 0.980466, 0.980778, 0.981708, 0.982222, 0.976821, 0.97845, 0.980221]
[0.979274, 0.980203, 0.980565, 0.981891, 0.9818, 0.977331, 0.978358, 0.979385]
[0.979348, 0.980462, 0.980546, 0.982387, 0.981052, 0.976243, 0.978902, 0.979818]
[0.977287, 0.979726, 0.981289, 0.982499, 0.981559, 0.976861, 0.978876, 0.979891]
[0.97707, 0.980317, 0.980133, 0.982028, 0.980612, 0.97658, 0.978975, 0.980081]
[0.977298, 0.980108, 0.980296, 0.981489, 0.979935, 0.976634, 0.979211, 0.980187]
[0.977884, 0.980097, 0.980537, 0.981439, 0.980317, 0.976731, 0.978908, 0.980044]
[0.978693, 0.979398, 0.979397, 0.982524, 0.979791, 0.976511, 0.978834, 0.97971]
[0.978894, 0.978225, 0.97956, 0.9825, 0.979625, 0.975989, 0.979027, 0.979584]
[0.978993, 0.977296, 0.97945, 0.982706, 0.97928, 0.976352, 0.978336, 0.97883]
[0.978667, 0.977374, 0.978549, 0.981785, 0.979421, 0.975773, 0.978506, 0.978798]
[0.978735, 0.977771, 0.979082, 0.980567, 0.979363, 0.976545, 0.978033, 0.979204]
[0.979142, 0.977165, 0.979246, 0.979801, 0.97907, 0.976267, 0.977715, 0.97961]
[0.978251, 0.977177, 0.977659, 0.977739, 0.978177, 0.976186, 0.978209, 0.978918]
[0.978489, 0.977873, 0.977348, 0.97638, 0.978105, 0.976675, 0.976733, 0.977754]
[0.978046, 0.977741, 0.97659, 0.977318, 0.977663, 0.975895, 0.977203, 0.978667]
[0.977552, 0.977131, 0.975161, 0.975901, 0.977642, 0.974611, 0.97709, 0.979154]
[0.976998, 0.977269, 0.974979, 0.975402, 0.978055, 0.975898, 0.977038, 0.978438]
[0.9763, 0.977181, 0.974915, 0.978281, 0.977384, 0.975721, 0.977126, 0.978218]
[0.976905, 0.977279, 0.974947, 0.976496, 0.978213, 0.974895, 0.976246, 0.978136]
[0.977196, 0.97643, 0.974479, 0.976856, 0.978059, 0.975526, 0.976302, 0.979134]
[0.977265, 0.976243, 0.975162, 0.976763, 0.976762, 0.974876, 0.975933, 0.977675]
[0.977152, 0.976254, 0.973312, 0.976479, 0.977353, 0.975186, 0.976614, 0.978045]
[0.976873, 0.976118, 0.973839, 0.977483, 0.977974, 0.974385, 0.976793, 0.976414]
[0.976532, 0.975497, 0.97344, 0.978065, 0.977889, 0.974318, 0.975988, 0.976203]
[0.977022, 0.975804, 0.972202, 0.977161, 0.976305, 0.975337, 0.976335, 0.975607]
[0.975272, 0.974573, 0.972238, 0.976516, 0.977514, 0.974606, 0.976211, 0.975987]
[0.975227, 0.973933, 0.971526, 0.976719, 0.976681, 0.974249, 0.975052, 0.976166]
[0.97402, 0.973615, 0.971683, 0.978088, 0.97579, 0.975387, 0.973943, 0.976346]
[0.973299, 0.972914, 0.971757, 0.977072, 0.975042, 0.975211, 0.973362, 0.974315]
[0.972687, 0.971482, 0.97126, 0.975648, 0.974786, 0.974137, 0.972555, 0.973298]
[0.971718, 0.9717, 0.971152, 0.975054, 0.975022, 0.974912, 0.971907, 0.972764]
[0.971167, 0.971124, 0.97224, 0.974429, 0.974084, 0.974152, 0.972199, 0.972077]
[0.970752, 0.970868, 0.971619, 0.973231, 0.973608, 0.973479, 0.97268, 0.971155]
[0.97119, 0.970482, 0.971757, 0.973847, 0.973711, 0.973125, 0.972116, 0.970867]
[0.970607, 0.970279, 0.971695, 0.973516, 0.972348, 0.973233, 0.972091, 0.971148]
[0.971172, 0.970341, 0.97154, 0.972234, 0.972824, 0.973, 0.971599, 0.970198]
[0.970479, 0.97047, 0.971188, 0.972617, 0.973616, 0.97287, 0.971355, 0.970743]
[0.970541, 0.970352, 0.970249, 0.971147, 0.971921, 0.972843, 0.970503, 0.971719]
[0.97034, 0.972027, 0.9678, 0.970993, 0.973039, 0.972736, 0.971527, 0.970861]
[0.970417, 0.97182, 0.968683, 0.971394, 0.972989, 0.973213, 0.970214, 0.970998]
[0.970751, 0.971414, 0.96813, 0.971021, 0.97256, 0.972299, 0.969893, 0.970567]
[0.970659, 0.970649, 0.968651, 0.970565, 0.971664, 0.971405, 0.969748, 0.970143]
[0.97068, 0.970748, 0.968537, 0.96942, 0.971273, 0.972095, 0.969797, 0.971105]
[0.970402, 0.971566, 0.967462, 0.968203, 0.970976, 0.972723, 0.970099, 0.971565]
[0.969733, 0.971111, 0.967866, 0.968241, 0.969966, 0.972396, 0.968793, 0.97265]
[0.969779, 0.970522, 0.966965, 0.968443, 0.96826, 0.971063, 0.969444, 0.97249]
[0.968421, 0.969528, 0.965977, 0.967904, 0.968752, 0.971223, 0.969677, 0.971546]
[0.968681, 0.969616, 0.965542, 0.967796, 0.968502, 0.971187, 0.969297, 0.970615]
[0.967544, 0.969219, 0.965341, 0.967633, 0.968605, 0.969402, 0.969104, 0.970929]
[0.967766, 0.96921, 0.965813, 0.967706, 0.966831, 0.969295, 0.97007, 0.970774]
[0.966921, 0.967782, 0.965143, 0.966378, 0.966675, 0.968486, 0.968709, 0.970727]
