[0.932024, 0.931382, 0.93331, 0.935912, 0.937163, 0.935839, 0.932733, 0.931073]
[0.931037, 0.930465, 0.932444, 0.935034, 0.936221, 0.934834, 0.931728, 0.930131]
[0.930042, 0.929546, 0.931568, 0.934141, 0.935259, 0.933814, 0.930714, 0.929184]
[0.929029, 0.928604, 0.930665, 0.933217, 0.934266, 0.932766, 0.929685, 0.928225]
[0.927998, 0.927605, 0.929673, 0.932208, 0.933232, 0.93172, 0.928653, 0.927218]
[0.9269, 0.926522, 0.928592, 0.931112, 0.932124, 0.93061, 0.927559, 0.926149]
[0.925941, 0.925536, 0.927607, 0.930157, 0.931193, 0.929686, 0.926608, 0.925166]
[0.925003, 0.924561, 0.926633, 0.929224, 0.930304, 0.928804, 0.925689, 0.924191]
[0.923978, 0.923481, 0.92555, 0.928181, 0.929319, 0.927842, 0.924687, 0.923133]
[0.923092, 0.922546, 0.924634, 0.927322, 0.928512, 0.927033, 0.923811, 0.922192]
[0.922276, 0.921651, 0.923746, 0.926513, 0.92778, 0.926318, 0.923014, 0.921302]
[0.921546, 0.920816, 0.922907, 0.925759, 0.927139, 0.92571, 0.922316, 0.920477]
[0.920851, 0.920043, 0.922154, 0.925097, 0.926561, 0.925136, 0.921652, 0.919716]
[0.919948, 0.919095, 0.921208, 0.92419, 0.925711, 0.924307, 0.920779, 0.918789]
[0.918986, 0.918151, 0.920284, 0.923278, 0.924792, 0.923357, 0.919813, 0.91784]
[0.918051, 0.917275, 0.919458, 0.922453, 0.923919, 0.922426, 0.918868, 0.916936]
[0.916947, 0.916198, 0.918387, 0.921359, 0.9228, 0.921301, 0.917758, 0.915863]
[0.915663, 0.915006, 0.917216, 0.920129, 0.92148, 0.919942, 0.91645, 0.914657]
[0.914505, 0.913924, 0.916155, 0.919037, 0.920314, 0.91873, 0.915271, 0.913547]
[0.91338, 0.91285, 0.915102, 0.917954, 0.919182, 0.917565, 0.914137, 0.912469]
[0.912339, 0.911839, 0.914105, 0.916957, 0.918164, 0.916514, 0.913085, 0.911439]
[0.911166, 0.910727, 0.913023, 0.915862, 0.917015, 0.915327, 0.911912, 0.910321]
[0.910376, 0.909861, 0.912159, 0.915056, 0.916282, 0.914609, 0.911122, 0.909445]
[0.910031, 0.909219, 0.911477, 0.914583, 0.916134, 0.914576, 0.910834, 0.908823]
[0.908871, 0.908065, 0.910331, 0.91344, 0.914977, 0.91342, 0.909701, 0.9077]
[0.907634, 0.906842, 0.90911, 0.912218, 0.913746, 0.912189, 0.908495, 0.9065]
[0.906729, 0.905857, 0.908125, 0.911309, 0.912917, 0.911383, 0.907613, 0.905532]
[0.905861, 0.904893, 0.907145, 0.910406, 0.912124, 0.910622, 0.906783, 0.904586]
[0.905024, 0.903986, 0.906243, 0.909571, 0.91136, 0.909868, 0.905966, 0.903691]
[0.90425, 0.903191, 0.905475, 0.90884, 0.910653, 0.909141, 0.905181, 0.902881]
[0.903059, 0.902061, 0.904366, 0.907699, 0.909456, 0.907911, 0.903987, 0.901746]
[0.901972, 0.901018, 0.903326, 0.906636, 0.908349, 0.906792, 0.902894, 0.900702]
[0.900797, 0.899967, 0.902317, 0.905555, 0.907146, 0.90552, 0.901676, 0.899615]
[0.899756, 0.898987, 0.901356, 0.904555, 0.906085, 0.904434, 0.900622, 0.898623]
[0.898456, 0.897792, 0.900177, 0.903301, 0.904719, 0.903038, 0.899307, 0.897418]
[0.89721, 0.896621, 0.899019, 0.902092, 0.903436, 0.901719, 0.898049, 0.896237]
[0.895966, 0.895454, 0.897874, 0.900911, 0.902176, 0.900414, 0.896793, 0.895061]
[0.894857, 0.894385, 0.896837, 0.899884, 0.901121, 0.899316, 0.89568, 0.893975]
[0.89404, 0.893434, 0.895863, 0.898987, 0.900347, 0.898595, 0.894872, 0.893035]
[0.893243, 0.892541, 0.894966, 0.898174, 0.899633, 0.89792, 0.894115, 0.89216]
[0.892209, 0.891451, 0.893866, 0.897111, 0.898636, 0.896951, 0.893111, 0.891104]
[0.891675, 0.890808, 0.893228, 0.896574, 0.898208, 0.896549, 0.892606, 0.890467]
